hike_id,variable,value
hike73,user10635,4
hike11,user10636,5
hike262,user10636,4
hike290,user10636,3
hike31,user10636,4
hike311,user10636,3
hike485,user10636,3
hike1,user10637,5
hike87,user10638,5
hike274,user10639,5
hike189,user1064,5
hike28,user10640,4
hike74,user10641,3
hike397,user10642,4
hike79,user10642,5
hike446,user10643,5
hike50,user10643,4
hike9,user10643,4
hike142,user10644,5
hike281,user10644,5
hike320,user10644,4
hike347,user10644,5
hike352,user10644,5
hike381,user10645,5
hike142,user10646,5
hike40,user10646,4
hike0,user10647,3
hike139,user10648,5
hike146,user10648,5
hike89,user10648,5
hike1089,user10649,5
hike597,user10649,2
hike715,user10649,4
hike39,user1065,5
hike106,user10650,5
hike30,user10650,4
hike4,user10650,4
hike57,user10650,5
hike38,user10651,4
hike132,user10652,4
hike72,user10653,5
hike364,user10654,5
hike505,user10654,5
hike328,user10655,4
hike574,user10655,3
hike141,user10656,5
hike198,user10657,3
hike38,user10657,4
hike41,user10657,5
hike46,user10657,5
hike47,user10657,5
hike229,user10658,5
hike891,user10659,3
hike1,user1066,5
hike172,user1066,4
hike29,user1066,4
hike77,user1066,5
hike1,user10660,4
hike186,user10660,3
hike321,user10660,4
hike445,user10661,4
hike173,user10662,4
hike236,user10662,4
hike56,user10663,4
hike672,user10664,4
hike74,user10665,5
hike318,user10666,5
hike879,user10667,5
hike66,user10668,5
hike0,user10669,4
hike11,user10669,5
hike117,user10669,3
hike122,user10669,5
hike127,user10669,5
hike164,user10669,4
hike165,user10669,5
hike379,user10669,3
hike41,user10669,4
hike47,user10669,4
hike6,user10669,4
hike81,user10669,5
hike9,user10669,5
hike98,user10669,3
hike101,user1067,5
hike151,user1067,4
hike466,user1067,4
hike3,user10670,5
hike38,user10670,5
hike731,user10671,4
hike896,user10672,5
hike308,user10673,3
hike127,user10674,5
hike36,user10675,4
hike14,user10676,4
hike226,user10676,5
hike35,user10676,5
hike60,user10676,4
hike142,user10677,4
hike17,user10677,4
hike147,user10678,5
hike149,user10678,4
hike20,user10678,4
hike297,user10678,4
hike433,user10678,4
hike552,user10678,3
hike566,user10678,3
hike68,user10678,4
hike585,user10679,5
hike212,user1068,5
hike321,user1068,4
hike79,user1068,3
hike218,user10680,4
hike55,user10680,5
hike1459,user10681,3
hike156,user10682,5
hike280,user10682,4
hike191,user10683,5
hike8,user10684,5
hike231,user10685,4
hike81,user10686,1
hike99,user10687,5
hike1189,user10688,4
hike150,user10689,5
hike382,user1069,5
hike5,user10690,5
hike841,user10690,5
hike5,user10691,4
hike121,user10692,3
hike61,user10693,5
hike1067,user10694,5
hike315,user10694,4
hike396,user10694,5
hike135,user10695,1
hike0,user10696,4
hike3,user10697,5
hike189,user10698,5
hike145,user10699,4
hike32,user10699,4
hike1004,user107,4
hike173,user107,5
hike35,user1070,4
hike1,user10700,5
hike363,user10701,5
hike58,user10701,4
hike325,user10702,4
hike671,user10703,5
hike5,user10704,5
hike658,user10705,5
hike18,user10706,5
hike6,user10706,5
hike174,user10707,5
hike77,user10707,5
hike73,user10708,5
hike773,user10709,5
hike193,user1071,3
hike198,user10710,5
hike208,user10711,4
hike33,user10712,5
hike753,user10713,4
hike444,user10714,3
hike13,user10715,5
hike105,user10716,5
hike106,user10716,5
hike1109,user10716,1
hike121,user10716,5
hike1272,user10716,4
hike1285,user10716,3
hike1391,user10716,4
hike14,user10716,4
hike1418,user10716,4
hike147,user10716,4
hike1478,user10716,4
hike219,user10716,4
hike30,user10716,4
hike4,user10716,5
hike424,user10716,3
hike448,user10716,4
hike626,user10716,4
hike648,user10716,4
hike671,user10716,4
hike79,user10716,4
hike843,user10716,4
hike60,user10717,4
hike1081,user10718,3
hike28,user10719,5
hike8,user10719,5
hike318,user1072,4
hike1204,user10720,5
hike773,user10721,3
hike85,user10722,5
hike12,user10723,5
hike11,user10724,5
hike40,user10724,5
hike434,user10725,5
hike653,user10726,4
hike422,user10727,4
hike97,user10727,5
hike77,user10728,5
hike1,user10729,4
hike1279,user10729,4
hike225,user10729,4
hike27,user10729,5
hike37,user10729,5
hike5,user10729,4
hike18,user1073,5
hike30,user10730,5
hike100,user10731,5
hike102,user10731,3
hike142,user10731,3
hike150,user10731,5
hike202,user10731,3
hike40,user10731,4
hike144,user10732,4
hike85,user10732,5
hike302,user10733,5
hike15,user10734,4
hike5,user10735,5
hike18,user10736,3
hike29,user10736,4
hike632,user10736,4
hike773,user10736,3
hike76,user10737,5
hike856,user10737,4
hike37,user10738,4
hike6,user10739,4
hike125,user1074,4
hike83,user10740,5
hike456,user10741,4
hike608,user10742,1
hike64,user10743,4
hike446,user10744,4
hike554,user10744,3
hike286,user10745,4
hike6,user10746,4
hike12,user10747,5
hike16,user10748,4
hike652,user10749,4
hike1312,user1075,5
hike1142,user10750,4
hike2,user10751,4
hike325,user10751,5
hike340,user10751,5
hike36,user10751,5
hike198,user10752,4
hike136,user10753,4
hike212,user10753,4
hike94,user10754,5
hike8,user10755,5
hike219,user10756,5
hike427,user10756,5
hike645,user10756,5
hike648,user10756,5
hike744,user10756,4
hike843,user10756,5
hike5,user10757,4
hike159,user10758,4
hike1,user10759,4
hike13,user10759,4
hike63,user10759,4
hike99,user10759,5
hike374,user1076,4
hike498,user1076,5
hike906,user1076,5
hike914,user1076,3
hike230,user10760,5
hike68,user10761,5
hike97,user10761,4
hike44,user10762,4
hike556,user10763,4
hike1028,user10764,2
hike1153,user10765,4
hike319,user10766,5
hike51,user10766,5
hike137,user10767,5
hike0,user10768,4
hike157,user10769,5
hike59,user1077,4
hike143,user10770,5
hike466,user10770,4
hike582,user10770,4
hike598,user10770,5
hike239,user10771,4
hike347,user10771,5
hike67,user10771,5
hike189,user10772,4
hike49,user10772,4
hike555,user10773,4
hike14,user10774,4
hike59,user10774,4
hike66,user10774,4
hike8,user10774,5
hike80,user10774,5
hike98,user10774,5
hike744,user10775,4
hike193,user10776,5
hike336,user10776,4
hike253,user10777,5
hike582,user10778,5
hike66,user10779,1
hike33,user1078,4
hike381,user10780,4
hike4,user10780,5
hike582,user10780,5
hike224,user10781,5
hike18,user10782,5
hike87,user10782,5
hike918,user10783,5
hike2,user10784,5
hike99,user10784,5
hike520,user10785,1
hike848,user10786,2
hike252,user10787,4
hike44,user10787,4
hike1009,user10788,5
hike165,user10788,5
hike260,user10788,5
hike348,user10788,5
hike421,user10788,5
hike611,user10788,5
hike7,user10789,5
hike148,user1079,4
hike615,user1079,5
hike980,user1079,5
hike246,user10790,5
hike768,user10791,4
hike405,user10792,4
hike77,user10792,5
hike280,user10793,4
hike18,user10794,3
hike79,user10795,5
hike593,user10796,5
hike744,user10796,5
hike11,user10797,5
hike21,user10797,5
hike17,user10798,3
hike201,user10799,5
hike244,user10799,4
hike6,user10799,3
hike72,user10799,4
hike83,user10799,5
hike652,user108,5
hike1253,user1080,4
hike719,user1080,4
hike9,user10800,3
hike0,user10801,5
hike11,user10802,4
hike11,user10803,4
hike93,user10804,5
hike43,user10805,5
hike74,user10805,5
hike501,user10806,4
hike374,user10807,4
hike68,user10808,2
hike998,user10809,4
hike94,user1081,5
hike122,user10810,4
hike0,user10811,5
hike3,user10812,4
hike41,user10813,4
hike39,user10814,3
hike5,user10814,5
hike164,user10815,4
hike77,user10816,5
hike31,user10817,4
hike1046,user10818,3
hike878,user10818,4
hike6,user10819,4
hike1039,user1082,2
hike151,user10820,4
hike165,user10820,4
hike166,user10820,4
hike217,user10820,4
hike255,user10820,4
hike269,user10820,4
hike31,user10820,5
hike39,user10820,3
hike62,user10820,5
hike683,user10820,3
hike3,user10821,5
hike1085,user10822,4
hike418,user10822,5
hike427,user10822,4
hike475,user10822,5
hike78,user10822,4
hike391,user10823,5
hike27,user10824,5
hike236,user10825,5
hike186,user10826,4
hike483,user10827,5
hike42,user10828,4
hike386,user10829,5
hike35,user1083,4
hike4,user1083,5
hike111,user10830,4
hike198,user10830,3
hike21,user10830,3
hike233,user10830,4
hike24,user10830,4
hike264,user10830,4
hike370,user10830,4
hike52,user10830,4
hike550,user10830,5
hike66,user10830,5
hike79,user10830,2
hike20,user10831,5
hike36,user10831,5
hike469,user10831,4
hike1186,user10832,4
hike7,user10833,5
hike976,user10834,3
hike344,user10835,1
hike279,user10836,4
hike0,user10837,5
hike14,user10837,5
hike229,user10837,5
hike598,user10837,5
hike6,user10837,5
hike185,user10838,4
hike445,user10839,5
hike420,user1084,5
hike10,user10840,5
hike241,user10840,5
hike115,user10841,4
hike40,user10842,4
hike106,user10843,4
hike782,user10844,2
hike11,user10845,5
hike5,user10846,5
hike881,user10846,4
hike45,user10847,5
hike577,user10847,5
hike5,user10848,5
hike220,user10849,5
hike254,user10849,5
hike698,user1085,4
hike44,user10850,4
hike75,user10850,4
hike283,user10851,5
hike15,user10852,4
hike12,user10853,5
hike524,user10853,5
hike56,user10853,5
hike1124,user10854,4
hike5,user10854,5
hike745,user10855,5
hike320,user10856,5
hike364,user10856,5
hike19,user10857,5
hike49,user10857,5
hike96,user10857,4
hike474,user10858,3
hike211,user10859,4
hike775,user1086,5
hike100,user10860,4
hike102,user10860,5
hike150,user10860,4
hike161,user10860,4
hike358,user10860,4
hike65,user10860,5
hike16,user10861,5
hike5,user10861,4
hike542,user10861,5
hike6,user10862,5
hike16,user10863,4
hike129,user10864,4
hike323,user10865,5
hike222,user10866,4
hike524,user10866,4
hike726,user10866,5
hike743,user10866,5
hike31,user10867,3
hike245,user10868,5
hike259,user10869,5
hike33,user1087,5
hike105,user10870,5
hike4,user10870,4
hike7,user10871,4
hike119,user10872,5
hike138,user10872,5
hike174,user10872,5
hike401,user10873,5
hike0,user10874,3
hike158,user10875,3
hike18,user10875,4
hike26,user10875,3
hike312,user10875,4
hike558,user10875,3
hike773,user10875,4
hike65,user10876,5
hike387,user10877,5
hike28,user10878,4
hike1,user10879,4
hike105,user10879,4
hike205,user10879,4
hike240,user10879,5
hike3,user10879,5
hike72,user10879,3
hike149,user1088,5
hike154,user1088,5
hike24,user1088,5
hike30,user1088,5
hike35,user1088,5
hike546,user1088,4
hike616,user1088,4
hike1,user10880,3
hike100,user10880,5
hike113,user10880,4
hike120,user10880,3
hike14,user10880,5
hike184,user10880,4
hike185,user10880,4
hike199,user10880,4
hike20,user10880,4
hike224,user10880,3
hike231,user10880,4
hike240,user10880,5
hike31,user10880,5
hike50,user10880,4
hike51,user10880,4
hike645,user10880,4
hike764,user10880,3
hike817,user10880,4
hike865,user10880,5
hike9,user10880,5
hike92,user10880,3
hike93,user10880,3
hike99,user10880,5
hike8,user10881,5
hike0,user10882,3
hike105,user10882,5
hike1091,user10882,5
hike120,user10882,5
hike121,user10882,5
hike1266,user10882,4
hike14,user10882,5
hike144,user10882,4
hike147,user10882,5
hike172,user10882,5
hike180,user10882,5
hike21,user10882,5
hike22,user10882,3
hike256,user10882,5
hike30,user10882,5
hike314,user10882,4
hike35,user10882,5
hike37,user10882,5
hike4,user10882,4
hike431,user10882,4
hike515,user10882,5
hike529,user10882,2
hike58,user10882,5
hike60,user10882,5
hike625,user10882,4
hike71,user10882,4
hike79,user10882,4
hike813,user10882,5
hike85,user10882,4
hike1328,user10883,2
hike49,user10884,4
hike262,user10885,4
hike41,user10885,5
hike146,user10886,4
hike266,user10887,5
hike21,user10888,4
hike39,user10888,4
hike1157,user10889,4
hike179,user1089,4
hike7,user1089,4
hike9,user10890,4
hike274,user10891,4
hike2,user10892,4
hike203,user10893,3
hike29,user10893,3
hike372,user10893,4
hike530,user10893,3
hike44,user10894,4
hike12,user10895,5
hike207,user10896,4
hike5,user10896,5
hike1,user10897,5
hike175,user10897,5
hike34,user10897,4
hike322,user10898,5
hike323,user10899,4
hike978,user10899,4
hike14,user109,4
hike102,user1090,5
hike159,user1090,5
hike17,user1090,5
hike3,user1090,4
hike56,user1090,5
hike1007,user10900,4
hike720,user10901,4
hike24,user10902,4
hike22,user10903,5
hike23,user10904,5
hike332,user10905,4
hike374,user10905,5
hike533,user10906,2
hike539,user10907,2
hike511,user10908,5
hike889,user10908,4
hike156,user10909,3
hike35,user10909,5
hike4,user10909,5
hike395,user1091,5
hike1,user10910,5
hike389,user10911,5
hike158,user10912,5
hike10,user10913,3
hike102,user10913,3
hike369,user10913,4
hike789,user10913,5
hike875,user10913,3
hike173,user10914,4
hike318,user10914,5
hike406,user10914,5
hike407,user10914,5
hike5,user10914,5
hike570,user10914,5
hike11,user10915,3
hike10,user10916,5
hike6,user10917,4
hike362,user10918,4
hike57,user10919,5
hike85,user10919,3
hike437,user1092,5
hike191,user10920,4
hike499,user10920,5
hike740,user10921,1
hike976,user10921,4
hike2,user10922,5
hike510,user10922,5
hike724,user10922,5
hike26,user10923,4
hike0,user10924,4
hike151,user10924,3
hike18,user10924,4
hike260,user10924,4
hike3,user10924,4
hike43,user10924,4
hike4,user10925,3
hike51,user10926,5
hike12,user10927,5
hike166,user10927,4
hike39,user10927,4
hike4,user10927,5
hike448,user10927,5
hike53,user10927,3
hike59,user10927,4
hike7,user10927,5
hike773,user10928,5
hike293,user10929,4
hike127,user1093,4
hike17,user1093,3
hike357,user1093,5
hike241,user10930,1
hike90,user10930,5
hike32,user10931,4
hike1,user10932,4
hike1,user10933,5
hike33,user10934,2
hike77,user10935,5
hike7,user10936,5
hike69,user10937,4
hike1,user10938,5
hike4,user10938,5
hike1095,user10939,5
hike115,user10939,3
hike9,user10939,3
hike0,user1094,4
hike591,user10940,5
hike292,user10941,3
hike255,user10942,4
hike187,user10943,3
hike41,user10944,4
hike109,user10945,5
hike13,user10945,5
hike63,user10945,4
hike36,user10946,4
hike53,user10946,3
hike47,user10947,4
hike258,user10948,4
hike106,user10949,4
hike129,user1095,4
hike164,user1095,5
hike311,user1095,5
hike52,user1095,5
hike163,user10950,4
hike3,user10950,4
hike3,user10951,5
hike102,user10952,5
hike104,user10953,5
hike11,user10953,5
hike126,user10953,4
hike148,user10953,4
hike166,user10953,4
hike190,user10953,3
hike21,user10953,4
hike299,user10953,4
hike325,user10953,4
hike406,user10953,5
hike554,user10953,4
hike63,user10953,4
hike676,user10953,5
hike771,user10953,5
hike953,user10953,3
hike2,user10954,4
hike1180,user10955,4
hike234,user10955,1
hike292,user10955,4
hike32,user10955,4
hike439,user10955,4
hike46,user10955,4
hike52,user10955,4
hike12,user10956,5
hike46,user10956,5
hike444,user10957,5
hike64,user10957,4
hike265,user10958,5
hike5,user10959,5
hike104,user1096,5
hike98,user10960,5
hike1218,user10961,3
hike283,user10961,4
hike426,user10961,4
hike5,user10961,5
hike127,user10962,5
hike3,user10962,5
hike210,user10963,5
hike32,user10964,5
hike152,user10965,5
hike221,user10965,4
hike729,user10965,5
hike19,user10966,4
hike33,user10967,5
hike38,user10967,4
hike14,user10968,3
hike477,user10968,4
hike487,user10969,4
hike12,user1097,5
hike175,user1097,5
hike242,user1097,5
hike32,user1097,4
hike354,user1097,5
hike94,user10970,4
hike644,user10971,4
hike93,user10972,4
hike138,user10973,4
hike199,user10973,4
hike47,user10973,5
hike189,user10974,4
hike241,user10974,4
hike265,user10974,5
hike303,user10974,5
hike914,user10974,4
hike975,user10974,4
hike413,user10975,4
hike150,user10976,5
hike200,user10976,4
hike61,user10977,3
hike10,user10978,4
hike106,user10978,3
hike118,user10978,5
hike172,user10978,4
hike2,user10978,4
hike252,user10978,4
hike45,user10978,5
hike517,user10978,4
hike67,user10978,4
hike5,user10979,5
hike684,user10979,3
hike887,user10979,5
hike190,user1098,5
hike36,user10980,4
hike15,user10981,4
hike159,user10982,5
hike749,user10982,4
hike147,user10983,3
hike267,user10983,5
hike365,user10984,3
hike4,user10985,4
hike10,user10986,4
hike12,user10986,4
hike180,user10986,4
hike185,user10986,5
hike47,user10986,5
hike5,user10986,5
hike95,user10986,5
hike7,user10987,4
hike10,user10988,4
hike237,user10988,5
hike562,user10988,4
hike775,user10988,5
hike167,user10989,5
hike243,user10989,4
hike577,user10989,3
hike95,user10989,4
hike42,user1099,2
hike1092,user10990,2
hike130,user10991,3
hike15,user10991,4
hike435,user10991,5
hike5,user10991,5
hike14,user10992,3
hike153,user10992,5
hike24,user10992,4
hike3,user10992,5
hike621,user10992,5
hike74,user10992,1
hike940,user10992,5
hike96,user10992,4
hike99,user10992,4
hike26,user10993,4
hike111,user10994,4
hike164,user10994,4
hike173,user10994,4
hike41,user10994,4
hike426,user10994,4
hike502,user10994,4
hike66,user10994,4
hike82,user10995,4
hike924,user10995,5
hike4,user10996,5
hike200,user10997,5
hike24,user10997,4
hike31,user10997,5
hike52,user10997,4
hike520,user10997,3
hike62,user10997,5
hike848,user10997,3
hike332,user10998,5
hike3,user10999,5
hike132,user11,4
hike22,user110,4
hike28,user1100,4
hike394,user11000,3
hike746,user11000,4
hike231,user11001,4
hike62,user11001,5
hike789,user11001,4
hike229,user11002,4
hike0,user11003,4
hike7,user11003,4
hike35,user11004,4
hike6,user11005,3
hike11,user11006,5
hike206,user11006,5
hike2,user11007,4
hike143,user11008,5
hike51,user11009,4
hike9,user1101,4
hike476,user11010,4
hike103,user11011,5
hike66,user11011,4
hike77,user11011,5
hike1281,user11012,2
hike21,user11013,5
hike159,user11014,3
hike1282,user11015,4
hike505,user11015,5
hike315,user11016,4
hike385,user11017,3
hike427,user11017,4
hike1,user11018,5
hike0,user11019,4
hike963,user1102,5
hike16,user11020,5
hike45,user11021,4
hike54,user11022,4
hike154,user11023,5
hike248,user11023,5
hike688,user11024,4
hike273,user11025,4
hike515,user11025,4
hike55,user11025,5
hike172,user11026,5
hike533,user11027,5
hike60,user11028,5
hike1019,user11029,4
hike222,user11029,4
hike342,user1103,4
hike7,user11030,4
hike60,user11031,5
hike225,user11032,5
hike41,user11033,3
hike8,user11034,4
hike303,user11035,3
hike745,user11036,4
hike3,user11037,5
hike509,user11038,4
hike179,user11039,4
hike234,user1104,5
hike13,user11040,5
hike14,user11041,5
hike221,user11042,3
hike111,user11043,5
hike47,user11043,5
hike51,user11044,5
hike11,user11045,4
hike123,user11045,4
hike153,user11045,4
hike183,user11045,4
hike40,user11045,5
hike75,user11045,4
hike93,user11045,4
hike309,user11046,5
hike13,user11047,4
hike6,user11047,5
hike18,user11048,4
hike134,user11049,5
hike239,user11049,5
hike49,user11049,5
hike5,user11049,4
hike1036,user1105,4
hike960,user1105,4
hike60,user11050,4
hike5,user11051,5
hike112,user11052,5
hike115,user11052,4
hike127,user11052,3
hike298,user11052,4
hike471,user11052,3
hike547,user11052,4
hike78,user11052,4
hike856,user11052,4
hike160,user11053,4
hike338,user11054,3
