hike_id,variable,value
hike219,user1401,5
hike257,user1401,5
hike3,user1401,5
hike44,user1401,5
hike65,user1401,4
hike71,user1401,3
hike105,user1402,5
hike27,user1402,5
hike28,user1402,5
hike31,user1402,5
hike98,user1402,4
hike7,user1403,5
hike299,user1404,5
hike41,user1404,5
hike285,user1405,5
hike24,user1406,4
hike175,user1407,5
hike36,user1408,4
hike24,user1409,5
hike72,user141,4
hike216,user1410,4
hike55,user1410,5
hike11,user1411,5
hike302,user1411,4
hike43,user1411,5
hike151,user1412,4
hike185,user1412,4
hike29,user1412,3
hike34,user1412,5
hike170,user1413,5
hike2,user1414,5
hike263,user1415,5
hike153,user1416,2
hike6,user1416,4
hike23,user1417,5
hike26,user1417,5
hike34,user1418,5
hike245,user1419,5
hike109,user142,3
hike18,user142,4
hike19,user142,3
hike372,user142,3
hike39,user142,4
hike5,user142,5
hike7,user142,4
hike8,user142,5
hike241,user1420,5
hike60,user1421,4
hike97,user1422,5
hike180,user1423,5
hike9,user1423,5
hike367,user1424,5
hike108,user1425,4
hike26,user1425,4
hike139,user1426,4
hike38,user1426,4
hike7,user1426,4
hike141,user1427,5
hike47,user1427,5
hike10,user1428,3
hike210,user1428,5
hike325,user1429,5
hike5,user1429,5
hike55,user1429,5
hike421,user143,5
hike434,user1430,5
hike31,user1431,5
hike8,user1432,5
hike226,user1433,5
hike294,user1433,5
hike35,user1433,5
hike10,user1434,5
hike101,user1434,4
hike105,user1434,5
hike114,user1434,5
hike116,user1434,5
hike117,user1434,5
hike118,user1434,5
hike12,user1434,5
hike120,user1434,5
hike121,user1434,5
hike129,user1434,5
hike134,user1434,5
hike138,user1434,4
hike14,user1434,4
hike141,user1434,5
hike143,user1434,5
hike145,user1434,5
hike152,user1434,5
hike154,user1434,5
hike167,user1434,5
hike174,user1434,5
hike175,user1434,5
hike178,user1434,5
hike185,user1434,5
hike199,user1434,5
hike200,user1434,5
hike21,user1434,5
hike217,user1434,5
hike219,user1434,5
hike225,user1434,5
hike226,user1434,5
hike238,user1434,5
hike24,user1434,5
hike240,user1434,5
hike242,user1434,4
hike245,user1434,5
hike251,user1434,5
hike255,user1434,5
hike258,user1434,4
hike268,user1434,5
hike27,user1434,5
hike286,user1434,5
hike289,user1434,5
hike301,user1434,5
hike306,user1434,5
hike34,user1434,5
hike35,user1434,5
hike36,user1434,5
hike381,user1434,4
hike394,user1434,5
hike4,user1434,5
hike410,user1434,5
hike423,user1434,5
hike425,user1434,5
hike430,user1434,5
hike438,user1434,5
hike443,user1434,5
hike48,user1434,4
hike49,user1434,5
hike5,user1434,5
hike51,user1434,5
hike57,user1434,4
hike70,user1434,5
hike78,user1434,5
hike8,user1434,5
hike86,user1434,5
hike99,user1434,5
hike2,user1435,4
hike222,user1436,5
hike315,user1436,5
hike396,user1436,5
hike144,user1437,5
hike5,user1438,4
hike21,user1439,4
hike223,user144,4
hike13,user1440,5
hike238,user1440,4
hike336,user1440,2
hike372,user1440,4
hike63,user1440,5
hike9,user1440,4
hike87,user1441,5
hike39,user1442,4
hike1,user1443,4
hike139,user1443,5
hike47,user1443,5
hike218,user1444,4
hike323,user1445,5
hike15,user1446,4
hike174,user1446,5
hike106,user1447,5
hike121,user1447,5
hike147,user1447,5
hike65,user1448,5
hike252,user1449,5
hike6,user145,4
hike205,user1450,5
hike5,user1450,5
hike0,user1451,5
hike109,user1452,4
hike3,user1452,5
hike5,user1452,5
hike9,user1452,5
hike90,user1453,5
hike308,user1454,4
hike351,user1454,5
hike116,user1455,5
hike148,user1455,3
hike15,user1455,4
hike168,user1455,5
hike175,user1455,5
hike176,user1455,5
hike200,user1455,4
hike223,user1455,4
hike271,user1455,5
hike288,user1455,4
hike31,user1455,4
hike32,user1455,4
hike322,user1455,5
hike36,user1455,4
hike406,user1455,5
hike432,user1455,4
hike434,user1455,4
hike439,user1455,5
hike47,user1455,4
hike5,user1455,4
hike52,user1455,4
hike62,user1455,4
hike78,user1455,4
hike83,user1455,5
hike88,user1455,4
hike9,user1455,5
hike136,user1456,3
hike29,user1456,4
hike367,user1456,5
hike6,user1456,4
hike346,user1457,5
hike360,user1457,4
hike17,user1458,4
hike104,user1459,5
hike108,user146,5
hike181,user1460,3
hike435,user1461,5
hike22,user1462,5
hike189,user1463,5
hike445,user1463,5
hike49,user1463,4
hike32,user1464,5
hike69,user1465,4
hike80,user1465,3
hike87,user1465,4
hike9,user1465,5
hike283,user1466,4
hike336,user1467,4
hike211,user1468,5
hike40,user1468,5
hike65,user1468,4
hike246,user1469,4
hike70,user147,5
hike130,user1470,5
hike3,user1471,5
hike18,user1472,4
hike38,user1472,4
hike143,user1473,5
hike175,user1473,4
hike251,user1473,4
hike258,user1473,3
hike423,user1473,5
hike22,user1474,3
hike60,user1474,5
hike95,user1474,3
hike3,user1475,5
hike350,user1476,5
hike419,user1477,4
hike61,user1477,4
hike5,user1478,4
hike399,user1479,3
hike10,user148,5
hike257,user148,4
hike16,user1480,5
hike17,user1480,4
hike180,user1481,4
hike196,user1481,4
hike38,user1482,4
hike12,user1483,4
hike122,user1483,5
hike13,user1483,4
hike2,user1484,5
hike22,user1485,4
hike34,user1486,5
hike17,user1487,4
hike164,user1488,4
hike64,user1488,4
hike66,user1488,4
hike152,user1489,5
hike4,user149,5
hike93,user1490,4
hike140,user1491,4
hike86,user1491,5
hike81,user1492,5
hike340,user1493,4
hike76,user1494,5
hike33,user1495,5
hike65,user1495,5
hike236,user1496,5
hike261,user1496,5
hike22,user1497,5
hike306,user1497,5
hike301,user1498,4
hike138,user1499,4
hike251,user1499,4
hike46,user1499,4
hike88,user1499,4
hike11,user15,5
hike419,user15,4
hike72,user150,4
hike10,user1500,5
hike100,user1500,5
hike115,user1500,4
hike16,user1500,4
hike161,user1500,5
hike44,user1500,4
hike78,user1501,4
hike163,user1502,4
hike1,user1503,4
hike120,user1504,5
hike343,user1505,5
hike70,user1505,5
hike6,user1506,4
hike38,user1507,5
hike290,user1508,3
hike140,user1509,3
hike219,user1509,3
hike4,user1509,5
hike13,user151,3
hike343,user151,5
hike63,user151,5
hike18,user1510,5
hike29,user1510,4
hike158,user1511,4
hike21,user1511,4
hike40,user1512,4
hike97,user1513,5
hike132,user1514,4
hike18,user1515,4
hike11,user1516,5
hike13,user1517,4
hike369,user1518,5
hike23,user1519,4
hike10,user152,4
hike429,user1520,4
hike38,user1521,3
hike47,user1522,5
hike183,user1523,4
hike55,user1523,5
hike154,user1524,3
hike171,user1524,5
hike187,user1524,3
hike229,user1524,5
hike32,user1524,5
hike57,user1524,5
hike8,user1525,5
hike390,user1526,5
hike49,user1527,5
hike8,user1528,5
hike108,user1529,4
hike118,user1529,4
hike141,user1529,4
hike187,user1529,3
hike287,user1529,3
hike5,user1529,5
hike9,user1529,5
hike218,user153,5
hike101,user1530,4
hike32,user1530,4
hike386,user1530,2
hike82,user1530,4
hike99,user1530,5
hike46,user1531,5
hike1,user1532,4
hike3,user1533,5
hike15,user1534,5
hike258,user1534,3
hike4,user1535,5
hike276,user1536,5
hike334,user1536,5
hike132,user1537,1
hike198,user1537,3
hike212,user1537,4
hike7,user1537,3
hike32,user1538,5
hike441,user1539,5
hike11,user154,4
hike163,user154,4
hike263,user154,5
hike276,user154,5
hike139,user1540,3
hike374,user1541,4
hike5,user1541,4
hike28,user1542,4
hike291,user1543,4
hike212,user1544,4
hike26,user1544,5
hike181,user1545,4
hike346,user1546,5
hike1,user1547,5
hike169,user1547,4
hike182,user1547,4
hike29,user1547,5
hike393,user1547,5
hike47,user1547,5
hike226,user1548,4
hike23,user1549,5
hike73,user1549,5
hike117,user155,4
hike271,user155,5
hike9,user155,4
hike91,user1550,4
hike106,user1551,4
hike141,user1551,4
hike186,user1551,3
hike204,user1551,5
hike35,user1551,5
hike188,user1552,5
hike260,user1552,5
hike283,user1553,5
hike165,user1554,3
hike96,user1554,5
hike108,user1555,4
hike6,user1555,5
hike72,user1555,4
hike87,user1555,4
hike14,user1556,4
hike62,user1557,5
hike164,user1558,5
hike241,user1559,5
hike14,user156,5
hike83,user1560,4
hike102,user1561,4
hike92,user1562,4
hike1,user1563,2
hike77,user1564,5
hike51,user1565,5
hike14,user1566,5
hike144,user1566,5
hike194,user1566,4
hike22,user1566,5
hike249,user1566,5
hike308,user1566,5
hike45,user1566,5
hike58,user1566,5
hike79,user1566,4
hike36,user1567,4
hike177,user1568,1
hike258,user1569,4
hike124,user157,5
hike303,user1570,5
hike275,user1571,2
hike0,user1572,3
hike124,user1573,4
hike438,user1573,4
hike84,user1574,5
hike4,user1575,5
hike0,user1576,5
hike192,user1576,5
hike6,user1576,5
hike5,user1577,5
hike218,user1578,4
hike384,user1578,5
hike390,user1578,5
hike110,user1579,4
hike15,user158,5
hike250,user158,4
hike354,user1580,5
hike339,user1581,4
hike9,user1582,5
hike0,user1583,4
hike1,user1583,4
hike107,user1583,5
hike14,user1583,5
hike39,user1583,4
hike6,user1583,3
hike10,user1584,5
hike3,user1584,3
hike65,user1585,4
hike35,user1586,3
hike11,user1587,4
hike110,user1587,5
hike160,user1588,4
hike212,user1588,5
hike321,user1588,4
hike73,user1588,4
hike118,user1589,4
hike98,user159,4
hike113,user1590,5
hike30,user1591,4
hike1,user1592,5
hike229,user1593,4
hike314,user1594,4
hike160,user1595,4
hike212,user1595,5
hike321,user1595,4
hike216,user1596,5
hike243,user1597,4
hike209,user1598,4
hike223,user1598,4
hike435,user1598,3
hike0,user1599,4
hike1,user1599,5
hike116,user1599,5
hike24,user1599,4
hike25,user1599,2
hike26,user1599,4
hike4,user1599,5
hike5,user1599,4
hike3,user16,5
hike329,user16,3
hike44,user16,4
hike11,user160,5
hike169,user160,4
hike191,user160,5
hike192,user160,4
hike112,user1600,4
hike9,user1600,3
hike23,user1601,5
hike59,user1601,4
hike3,user1602,5
hike60,user1603,4
hike10,user1604,4
hike153,user1604,5
hike189,user1604,4
hike21,user1604,3
hike248,user1604,4
hike252,user1604,4
hike3,user1604,5
hike33,user1604,4
hike345,user1604,4
hike35,user1604,4
hike4,user1604,5
hike44,user1604,4
hike71,user1604,4
hike74,user1604,4
hike75,user1604,2
hike130,user1605,5
hike21,user1606,5
hike330,user1606,3
hike342,user1607,4
hike27,user1608,5
hike355,user1609,5
hike79,user1609,4
hike106,user161,4
hike11,user1610,5
hike102,user1611,4
hike142,user1611,5
hike444,user1611,5
hike216,user1612,4
hike426,user1613,5
hike252,user1614,5
hike133,user1615,4
hike27,user1615,5
hike30,user1615,5
hike5,user1615,4
hike70,user1615,5
hike390,user1616,5
hike90,user1617,4
hike138,user1618,4
hike39,user1619,3
hike353,user162,4
hike2,user1620,4
hike5,user1621,4
hike33,user1622,4
hike435,user1623,4
hike170,user1624,5
hike10,user1625,4
hike219,user1625,4
hike74,user1625,3
hike5,user1626,4
hike5,user1627,5
hike21,user1628,4
hike192,user1629,5
hike249,user1629,5
hike37,user1629,5
hike6,user163,4
hike146,user1630,4
hike1,user1631,4
hike24,user1632,4
hike45,user1633,5
hike386,user1634,4
hike45,user1635,4
hike89,user1636,4
hike10,user1637,4
hike162,user1637,4
hike210,user1637,4
hike168,user1638,5
hike107,user1639,5
hike1,user164,5
hike113,user1640,4
hike29,user1640,5
hike95,user1641,4
hike263,user1642,4
hike104,user1643,5
hike26,user1644,5
hike0,user1645,4
hike227,user1645,4
hike29,user1645,4
hike6,user1645,5
hike207,user1646,5
hike71,user1647,4
hike37,user1648,5
hike72,user1649,4
hike74,user165,4
hike289,user1650,4
hike32,user1650,5
hike2,user1651,4
hike63,user1651,5
hike251,user1652,4
hike3,user1652,5
hike127,user1653,5
hike102,user1654,4
hike60,user1655,4
hike25,user1656,3
hike305,user1657,3
hike108,user1658,5
hike356,user1658,5
hike65,user1659,5
hike148,user166,4
hike3,user166,5
hike3,user1660,5
hike73,user1661,5
hike0,user1662,5
hike79,user1663,5
hike357,user1664,5
hike68,user1664,5
hike93,user1665,5
hike56,user1666,5
hike55,user1667,5
hike76,user1667,5
hike321,user1668,3
hike53,user1668,4
hike63,user1668,4
hike73,user1669,4
hike115,user167,3
hike280,user1670,4
hike74,user1671,4
hike8,user1672,4
hike11,user1673,5
hike223,user1673,5
hike25,user1673,4
hike252,user1673,5
hike348,user1673,5
hike6,user1673,5
hike343,user1674,5
hike433,user1674,5
hike175,user1675,5
hike239,user1676,4
hike2,user1677,4
hike38,user1677,4
hike226,user1678,5
hike216,user1679,5
hike218,user1679,3
hike275,user1679,5
hike146,user168,2
hike13,user1680,5
hike193,user1681,4
hike157,user1682,5
hike328,user1682,2
hike360,user1682,5
hike108,user1683,3
hike12,user1683,5
hike18,user1683,4
hike25,user1683,3
hike282,user1683,5
hike51,user1683,5
hike171,user1684,4
hike53,user1685,4
hike7,user1686,4
hike265,user1687,5
hike222,user1688,5
hike103,user1689,5
hike222,user1689,5
hike25,user1689,4
hike49,user1689,5
hike85,user169,5
hike290,user1690,5
hike72,user1690,3
hike2,user1691,4
hike24,user1692,4
hike77,user1692,4
hike31,user1693,4
hike82,user1693,4
hike1,user1694,4
hike95,user1695,5
hike113,user1696,3
hike24,user1696,4
hike102,user1697,5
hike10,user1698,4
hike102,user1698,4
hike137,user1698,4
hike142,user1698,5
hike153,user1698,5
hike252,user1698,4
hike3,user1698,5
hike303,user1698,4
hike33,user1698,5
hike40,user1698,5
hike416,user1698,5
hike44,user1698,4
hike65,user1698,3
hike71,user1698,3
hike74,user1698,5
hike43,user1699,0
hike131,user17,5
hike215,user170,5
hike49,user170,4
hike1,user1700,5
hike1,user1701,5
hike7,user1701,5
hike3,user1702,4
hike79,user1703,5
hike200,user1704,5
hike83,user1705,5
hike10,user1706,4
hike148,user1707,5
hike305,user1707,5
hike130,user1708,4
hike15,user1708,5
hike428,user1708,4
hike11,user1709,4
hike13,user1709,4
hike142,user1709,4
hike15,user1709,4
hike175,user1709,5
hike31,user1709,5
hike32,user1709,5
hike320,user1709,4
hike34,user1709,5
hike384,user1709,5
hike399,user1709,4
hike4,user1709,4
hike47,user1709,5
hike49,user1709,5
hike5,user1709,5
hike55,user1709,5
hike9,user1709,5
hike93,user1709,3
hike341,user171,5
hike77,user1710,5
hike129,user1711,4
hike26,user1711,5
hike375,user1711,2
hike97,user1711,4
hike2,user1712,5
hike254,user1713,5
hike127,user1714,4
hike159,user1714,4
hike183,user1714,4
hike329,user1714,2
hike44,user1714,2
hike5,user1714,5
hike62,user1714,4
hike74,user1714,5
hike9,user1714,4
hike7,user1715,5
hike12,user1716,5
hike143,user1717,5
hike2,user1718,3
hike61,user1718,2
hike23,user1719,5
hike117,user172,4
hike2,user172,4
hike189,user1720,5
hike32,user1721,5
hike42,user1722,5
hike274,user1723,5
hike108,user1724,5
hike2,user1724,5
hike183,user1725,4
hike8,user1726,4
hike5,user1727,4
hike210,user1728,5
hike15,user1729,4
hike125,user173,5
hike111,user1730,4
hike115,user1730,4
hike139,user1730,4
hike211,user1730,4
hike68,user1730,3
hike406,user1731,4
hike174,user1732,4
hike133,user1733,4
hike67,user1733,4
hike138,user1734,5
hike236,user1734,5
hike261,user1734,5
hike31,user1734,5
hike147,user1735,5
hike35,user1735,5
hike226,user1736,5
hike413,user1736,4
hike79,user1736,4
hike95,user1736,5
hike99,user1736,5
hike64,user1737,5
hike233,user1738,5
hike1,user1739,1
hike2,user1739,5
hike29,user1739,5
hike392,user1739,5
hike5,user174,1
hike24,user1740,4
hike118,user1741,5
hike4,user1742,5
hike115,user1743,4
hike10,user1744,5
hike20,user1745,5
hike4,user1745,5
hike9,user1746,5
hike0,user1747,4
hike1,user1747,4
hike109,user1747,2
hike13,user1747,4
hike146,user1747,4
hike169,user1747,4
hike25,user1747,4
hike27,user1747,5
hike292,user1747,3
hike4,user1747,4
hike51,user1747,4
hike6,user1747,4
hike61,user1747,4
hike346,user1748,5
hike39,user1749,3
hike42,user175,4
hike49,user1750,5
hike15,user1751,5
hike5,user1752,4
hike410,user1753,5
hike0,user1754,4
hike295,user1755,5
hike24,user1756,4
hike291,user1757,4
hike3,user1758,4
hike76,user1758,5
hike13,user1759,4
hike305,user1759,4
hike339,user1759,3
hike81,user1759,4
hike9,user1759,4
hike4,user176,5
hike16,user1760,5
hike77,user1761,5
hike445,user1762,5
hike5,user1763,4
hike38,user1764,5
hike267,user1765,4
hike40,user1766,5
hike32,user1767,4
hike40,user1767,4
hike77,user1767,4
hike3,user1768,4
hike95,user1769,4
hike2,user177,4
hike280,user1770,3
hike64,user1770,4
hike2,user1771,4
hike140,user1772,5
hike219,user1772,4
hike1,user1773,4
hike35,user1773,3
hike177,user1774,1
hike417,user1774,5
hike5,user1775,4
hike101,user1776,5
hike119,user1776,5
hike170,user1776,3
hike46,user1776,5
hike47,user1776,5
hike100,user1777,5
hike1,user1778,4
hike232,user1778,4
hike53,user1778,5
hike59,user1778,4
hike73,user1778,5
hike97,user1778,5
hike150,user1779,5
hike132,user178,3
hike22,user178,4
hike252,user1780,5
hike15,user1781,5
hike27,user1781,5
hike336,user1781,2
hike86,user1781,4
hike283,user1782,4
hike10,user1783,5
hike100,user1783,5
hike17,user1783,4
hike206,user1783,4
hike293,user1783,5
hike3,user1783,5
hike68,user1783,4
hike283,user1784,3
hike52,user1785,5
hike10,user1786,4
hike71,user1786,3
hike405,user1787,1
hike41,user1787,5
hike15,user1788,4
hike279,user1788,4
hike47,user1789,4
hike7,user179,5
hike8,user1790,4
hike14,user1791,2
hike59,user1792,4
hike118,user1793,5
hike25,user1794,4
hike170,user1795,5
hike305,user1796,4
hike41,user1796,4
hike48,user1796,4
hike52,user1796,4
hike5,user1797,5
hike119,user1798,1
hike29,user1798,2
hike12,user1799,4
hike16,user18,5
hike89,user180,5
hike24,user1800,5
hike18,user1801,4
hike39,user1801,4
hike69,user1801,4
hike2,user1802,4
hike45,user1803,5
hike1,user1804,4
hike66,user1805,5
hike48,user1806,5
hike3,user1807,5
hike26,user1808,4
hike38,user1809,5
hike46,user181,5
hike69,user181,4
hike21,user1810,5
hike231,user1810,4
hike27,user1810,5
hike38,user1810,4
hike48,user1810,5
hike9,user1810,5
hike40,user1811,4
hike29,user1812,4
hike431,user1813,3
hike22,user1814,4
hike58,user1815,3
hike97,user1815,4
hike12,user1816,4
hike11,user1817,5
hike12,user1817,5
hike253,user1817,5
hike31,user1817,5
hike43,user1817,5
hike440,user1817,5
hike4,user1818,4
hike5,user1819,5
hike35,user182,5
hike133,user1820,5
hike420,user1820,4
hike92,user1820,4
hike126,user1821,4
hike164,user1821,4
hike280,user1821,4
hike284,user1821,3
hike299,user1821,3
hike379,user1821,4
hike39,user1821,4
hike419,user1821,3
hike61,user1821,4
hike66,user1821,4
hike31,user1822,5
hike107,user1823,5
hike178,user1823,5
hike24,user1823,5
hike43,user1823,4
hike77,user1823,5
hike33,user1824,5
hike319,user1825,5
hike49,user1826,4
hike22,user1827,5
hike356,user1828,5
hike357,user1828,5
hike4,user1828,5
hike237,user1829,4
hike165,user183,4
hike102,user1830,4
hike181,user1831,4
hike55,user1832,4
hike381,user1833,5
hike324,user1834,5
hike261,user1835,5
hike15,user1836,3
hike176,user1836,5
hike1,user1837,5
hike14,user1837,5
hike25,user1837,2
hike250,user1838,5
hike181,user1839,4
hike61,user1839,4
hike141,user184,3
hike0,user1840,4
hike119,user1840,4
hike8,user1841,5
hike154,user1842,5
hike23,user1843,5
hike6,user1843,4
hike64,user1843,4
hike80,user1843,3
hike312,user1844,4
hike278,user1845,4
hike298,user1845,3
hike320,user1845,4
hike357,user1845,4
hike364,user1845,3
hike408,user1845,4
hike68,user1845,4
hike71,user1845,3
hike97,user1845,3
hike44,user1846,5
hike1,user1847,4
hike37,user1847,5
hike351,user1848,3
hike30,user1849,4
hike345,user1849,4
hike35,user1849,3
hike39,user1849,5
hike4,user1849,5
hike57,user1849,5
hike99,user1849,5
hike74,user185,1
hike333,user1850,5
hike29,user1851,5
hike200,user1852,4
hike261,user1852,4
hike27,user1852,5
hike281,user1852,4
hike43,user1852,3
hike1,user1853,4
hike13,user1853,4
hike179,user1853,4
hike59,user1853,4
hike7,user1853,3
hike96,user1854,5
hike246,user1855,4
hike5,user1856,4
hike68,user1856,3
hike270,user1857,4
hike292,user1858,4
hike0,user1859,4
hike200,user186,5
hike331,user186,3
hike10,user1860,5
hike3,user1860,4
hike248,user1861,4
hike15,user1862,4
hike14,user1863,5
hike46,user1864,4
hike87,user1864,5
hike246,user1865,5
hike160,user1866,4
hike34,user1866,5
